Dataset,Group,Model,Category,TNNT-Category,Entity,COR,INC,PAR,SPU,MIS,IGN
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SUBORDINATION",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Share Pledge Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Securities Account or a Commodity Account",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Master Venture Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower under the Loan Documents",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Dominion Terminal Associates",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower obtains the Lender",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Trustee , the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agent",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Manufacturer Loan or Shareholder",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","No Party",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Second Term Loan",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Exclusive Business Cooperation Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Advances",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Moody",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Subsidiaries or Affiliates",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Pursuant",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Partners in the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Insolvency",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan and Security Agreement Schedule",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Credit Extension",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Akamai Technologies , Inc.",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","AND Bizexpress Limited",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","BANK",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","DTA",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Registered Organizations",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","REOC",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Lender for each Investment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Commitments Lender Commitment Commitment Percentage Silicon Valley Bank",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower The Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Robert E. Yancey",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Dominion Terminal Associates",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Paying Agent",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Virginia general partnership",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan Documents in Servicer",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SVB",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Crocs Inc. UNION BANK OF CALIFORNIA LOGO",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ING Belgium S.",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower owes Bank",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower and Lender",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Capital Contributions",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","GAAP",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Servicer",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Term Loan and Security Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Company to the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Obligations of Company Unconditional",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Works . Such",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Other Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Confidential Information",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Lenders ' Expenses",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Esquire",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","USD",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Macao Special Administrative Region",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Stock Options",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Limited Nature of Company",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","DEphraim",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Litigation Cooperation",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower or its Subsidiary",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Marlboro",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Trustee under the Indenture",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan to the Account",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Financial Accounting Standards Board",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Regulatory Compliance",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Hereinafter",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Creditor",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Company Thinkplus Investments Limited",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","P. R. China Attn",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Notwithstanding",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","REPRESENTATIONS Except",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Repayment of Loan and Payment of Purchase Price of Bonds",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SVP GOLD HILL",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower to the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Affiliate",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Business Locations",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Notices of Transfer Etc",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","HERBERT SMITH LLP Page",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Signature Page to Loan Servicing Agreement ASHFORD HOSPITALITY SERVICING LLC",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","DOMINION TERMINAL ASSOCIATES",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","EVERGREEN SOLAR",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agreement as Investments",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Power of Attorney",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","If Bank",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Sections",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agent or Lenders",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SEVERABILITY",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Bank",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Good Standing",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Holders",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Securities Exchange Act",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Vringo , Inc. From Account To Account Deposit Account Loan Account Principal",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bondholder",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Liens",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","None of Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Borrower , Lenders and Agent",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Silicon S P Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Affiliate of the Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Securities Account",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Parties",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Either Lender",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Property",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Trustee",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Integration",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Obligations",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Investments",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","SILICIUM DE PROVENCE S.",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","If Agent",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Project Use",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agreement no Party",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Delaware corporation",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Company of the Shares",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Pittston Terminal",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","bank",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Insurance . Keep",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Section",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Arbitral",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","TORT CLAIMS",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Returns . Keep all Inventory",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Beneficiary Bank Transit ABA",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Ashford Hospitality Finance General Partner LLC",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Attn",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Delaware",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Railroad Service",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Unless",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Used Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan to the Holders",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Fifty Thousand Dollars",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Chip",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Tax Returns and Payments ; Pension Contributions",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Shanghai Solutions Software Co",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Committed Equipment Line",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","COUNTERSIGNATURE",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","United States Code",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Silicon Valley Bank",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","svb",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","All Bank Expenses",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Amendment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Grant of the Loan",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan Document",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","American Institute of Certified Public Accountants",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","IL Subsidiary",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Parent Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Prudential Investment Management , Inc",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Disclosure",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Worksoft",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bizexperss",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Government Compliance . Maintain",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Accepted Loan Servicing Practice",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Issuer and the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bonds",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Accepted Loan Servicing Practices",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Master Ventures and Master Venture",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ASSIGNMENT",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Equipment Advance",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ASSIGNS",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bet Shemesh",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Shanghai Solutions",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Each Credit Extension is Borrower",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","The Wall Street Journal",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Each Credit Extension",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Loan Supplement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Grant of Security Interest",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Accounting Principles Board",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Inc",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bing Yu Tel",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Board of Arbitration",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bondholders",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","ASHFORD VENTURE I",0,0,0,0,1,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Agent and Agent",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","VP and COO BANK",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Credit Extensions",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Assignment This Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Prudential Investment Management",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Mobile Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Representations of Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Immeuble Les Caryatides",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Organization",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Director Bizexpress Limited",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","REPORTS",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Bonds , the Company",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Lille",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Capital Contribution",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Each Equipment Advance",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Vringo , Inc. BIG Center",0,0,1,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Initially",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","This Agreement",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Final Payment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Pollution Control Equipment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Holders",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Duty to Maintain Confidentiality The Parties",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","First Repayment",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Changes in Business , Management , Ownership",0,0,0,1,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Commonwealth of Massachusetts",0,1,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","Federal Reserve Board of Governors",1,0,0,0,0,0
"SEC_Filings","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation","HKIAC",0,0,0,1,0,0
